1439015	1439015,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020015285
1439026	1439026,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020016937
1439027	1439027,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020017280
1439048	1439048,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020026946
1439055	1439055,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020029706
1439057	1439057,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020029793
1439066	1439066,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020031290
1439067	1439067,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020031898
1439071	1439071,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020032183
1439072	1439072,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020032186
1439073	1439073,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020032523
1439076	1439076,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020033193
1439077	1439077,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020033233
1439079	1439079,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020033799
1439080	1439080,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020033919
1439090	1439090,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020035427
1439091	1439091,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020035446
1439106	1439106,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020038544
1439111	1439111,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020039031
1439115	1439115,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020039391
1439118	1439118,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020040643
1439139	1439139,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020046230
1439141	1439141,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020046264
1439146	1439146,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020046534
1439147	1439147,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020046559
1439153	1439153,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020047086
1439159	1439159,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020047506
1439162	1439162,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020047635
1439169	1439169,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020047993
1439170	1439170,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020048184
1439176	1439176,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020048262
1439183	1439183,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020048543
1439185	1439185,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020048606
1439193	1439193,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020050731
1439205	1439205,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020052203
1439207	1439207,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020052211
1439208	1439208,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020052216
1439225	1439225,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020053060
1439236	1439236,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020054184
1439243	1439243,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020054871
1439246	1439246,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020054973
1439271	1439271,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020056794
1439273	1439273,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020056884
1439276	1439276,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020056894
1439288	1439288,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020058759
1439294	1439294,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020060220
1439299	1439299,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020060777
1439309	1439309,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020062474
1439310	1439310,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020062601
1439314	1439314,1314,1301,1300,186826,91061,1239,1783272,2,131567,1	no rank	Streptococcus pyogenes ABC020064181
1439324	1439324,550,354276,547,543,91347,1236,1224,2,131567,1	no rank	Enterobacter cloacae BIDMC 66
1440052	1440052,208962,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia albertii KF1
1440056	1440056,1496,1870884,186804,186802,186801,1239,1783272,2,131567,1	no rank	Clostridioides difficile 5.3
1441608	1441608,670,717610,662,641,135623,1236,1224,2,131567,1	no rank	Vibrio parahaemolyticus TUMSAT_DE2_S2
1443109	1443109,1485,31979,186802,186801,1239,1783272,2,131567,1	species	Clostridium sp. K25
1443111	1443111,74349,60136,31989,204455,28211,1224,2,131567,1	no rank	Sulfitobacter guttiformis KCTC 32187
1443123	1443123,1809275,1542,1485,31979,186802,186801,1239,1783272,2,131567,1	no rank	Clostridium novyi B str. ATCC 27606
1444036	1444036,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-005-03_S1_C1
1444037	1444037,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-011-08_S1_C1
1444038	1444038,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-052-05_S1_C1
1444039	1444039,54291,160674,543,91347,1236,1224,2,131567,1	no rank	Raoultella ornithinolytica 2-156-04_S1_C1
1444040	1444040,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-177-06_S1_C1
1444041	1444041,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-222-05_S1_C1
1444042	1444042,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-316-03_S1_C1
1444044	1444044,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-460-02_S1_C1
1444047	1444047,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-366-08_S1_C1
1444048	1444048,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 8-415-05_S1_C1
1444049	1444049,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-110-08_S1_C1
1444050	1444050,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-176-05_S1_C1
1444051	1444051,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-182-04_S1_C1
1444054	1444054,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-020-07_S1_C1
1444055	1444055,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-073-06_S1_C1
1444056	1444056,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-105-05_S1_C1
1444057	1444057,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-267-03_S1_C1
1444058	1444058,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-373-03_S1_C1
1444061	1444061,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-175-07_S1_C1
1444062	1444062,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-319-05_S1_C1
1444063	1444063,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-537-08_S1_C1
1444064	1444064,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-005-03_S1_C2
1444065	1444065,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-011-08_S1_C2
1444067	1444067,54291,160674,543,91347,1236,1224,2,131567,1	no rank	Raoultella ornithinolytica 2-156-04_S1_C2
1444068	1444068,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-177-06_S1_C2
1444070	1444070,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-222-05_S1_C2
1444071	1444071,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-316-03_S1_C2
1444073	1444073,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-460-02_S1_C2
1444076	1444076,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 8-415-05_S1_C2
1444077	1444077,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-110-08_S1_C2
1444078	1444078,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-176-05_S1_C2
1444079	1444079,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-182-04_S1_C2
1444080	1444080,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-250-04_S1_C2
1444081	1444081,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-392-07_S1_C2
1444082	1444082,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-020-07_S1_C2
1444083	1444083,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-073-06_S1_C2
1444085	1444085,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-267-03_S1_C2
1444086	1444086,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-373-03_S1_C2
1444087	1444087,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-475-03_S1_C2
1444089	1444089,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-175-07_S1_C2
1444090	1444090,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-319-05_S1_C2
1444091	1444091,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-537-08_S1_C2
1444092	1444092,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-005-03_S1_C3
1444096	1444096,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-177-06_S1_C3
1444098	1444098,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-222-05_S1_C3
1444100	1444100,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-460-02_S1_C3
1444101	1444101,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-172-05_S1_C3
1444102	1444102,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-366-08_S1_C3
1444104	1444104,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-110-08_S1_C3
1444105	1444105,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-176-05_S1_C3
1444106	1444106,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-182-04_S1_C3
1444107	1444107,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-250-04_S1_C3
1444108	1444108,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-020-07_S1_C3
1444110	1444110,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-105-05_S1_C3
1444111	1444111,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-267-03_S1_C3
1444112	1444112,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-373-03_S1_C3
1444114	1444114,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-175-07_S1_C3
1444115	1444115,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-319-05_S1_C3
1444116	1444116,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-537-08_S1_C3
1444117	1444117,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-005-03_S3_C1
1444120	1444120,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-156-04_S3_C1
1444121	1444121,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-177-06_S3_C1
1444123	1444123,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-222-05_S3_C1
1444126	1444126,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-460-02_S3_C1
1444127	1444127,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-474-04_S3_C1
1444128	1444128,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-172-05_S3_C1
1444129	1444129,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-366-08_S3_C1
1444130	1444130,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 7-233-03_S3_C1
1444131	1444131,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 8-415-05_S3_C1
1444132	1444132,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-110-08_S3_C1
1444133	1444133,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-176-05_S3_C1
1444134	1444134,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-182-04_S3_C1
1444135	1444135,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-250-04_S3_C1
1444136	1444136,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-392-07_S3_C1
1444138	1444138,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-073-06_S3_C1
1444139	1444139,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-105-05_S3_C1
1444140	1444140,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-267-03_S3_C1
1444142	1444142,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-475-03_S3_C1
1444143	1444143,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 4-203-08_S3_C1
1444144	1444144,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-175-07_S3_C1
1444145	1444145,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-319-05_S3_C1
1444146	1444146,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-537-08_S3_C1
1444147	1444147,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-005-03_S3_C2
1444148	1444148,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-011-08_S3_C2
1444150	1444150,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-156-04_S3_C2
1444151	1444151,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-177-06_S3_C2
1444152	1444152,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-210-07_S3_C2
1444153	1444153,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-222-05_S3_C2
1444155	1444155,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-460-02_S3_C2
1444156	1444156,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-474-04_S3_C2
1444157	1444157,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-366-08_S3_C2
1444158	1444158,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 7-233-03_S3_C2
1444159	1444159,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 8-415-05_S3_C2
1444160	1444160,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-110-08_S3_C2
1444162	1444162,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-182-04_S3_C2
1444163	1444163,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-250-04_S3_C2
1444164	1444164,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-392-07_S3_C2
1444165	1444165,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-020-07_S3_C2
1444166	1444166,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-073-06_S3_C2
1444167	1444167,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-105-05_S3_C2
1444170	1444170,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-475-03_S3_C2
1444172	1444172,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-175-07_S3_C2
1444173	1444173,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-319-05_S3_C2
1444174	1444174,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-537-08_S3_C2
1444175	1444175,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-005-03_S3_C3
1444176	1444176,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-011-08_S3_C3
1444178	1444178,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-156-04_S3_C3
1444179	1444179,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-177-06_S3_C3
1444181	1444181,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-222-05_S3_C3
1444183	1444183,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-427-07_S3_C3
1444184	1444184,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-460-02_S3_C3
1444186	1444186,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-172-05_S3_C3
1444187	1444187,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-366-08_S3_C3
1444188	1444188,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 7-233-03_S3_C3
1444189	1444189,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 8-415-05_S3_C3
1444191	1444191,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-182-04_S3_C3
1444192	1444192,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-392-07_S3_C3
1444197	1444197,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-175-07_S3_C3
1444198	1444198,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-319-05_S3_C3
1444199	1444199,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-537-08_S3_C3
1444200	1444200,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-005-03_S4_C1
1444202	1444202,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-052-05_S4_C1
1444204	1444204,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-177-06_S4_C1
1444205	1444205,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-210-07_S4_C1
1444206	1444206,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-222-05_S4_C1
1444207	1444207,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-316-03_S4_C1
1444208	1444208,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-427-07_S4_C1
1444209	1444209,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-460-02_S4_C1
1444210	1444210,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-474-04_S4_C1
1444211	1444211,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-172-05_S4_C1
1444212	1444212,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-366-08_S4_C1
1444215	1444215,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-110-08_S4_C1
1444216	1444216,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-176-05_S4_C1
1444217	1444217,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-182-04_S4_C1
1444218	1444218,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-250-04_S4_C1
1444219	1444219,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-392-07_S4_C1
1444223	1444223,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-267-03_S4_C1
1444228	1444228,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-005-03_S4_C2
1444234	1444234,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-222-05_S4_C2
1444235	1444235,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-316-03_S4_C2
1444236	1444236,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-427-07_S4_C2
1444237	1444237,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-460-02_S4_C2
1444238	1444238,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-474-04_S4_C2
1444239	1444239,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-172-05_S4_C2
1444240	1444240,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-366-08_S4_C2
1444242	1444242,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 8-415-05_S4_C2
1444243	1444243,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-110-08_S4_C2
1444244	1444244,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-176-05_S4_C2
1444245	1444245,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-182-04_S4_C2
1444246	1444246,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-250-04_S4_C2
1444248	1444248,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-020-07_S4_C2
1444251	1444251,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-267-03_S4_C2
1444253	1444253,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-475-03_S4_C2
1444254	1444254,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 4-203-08_S4_C2
1444256	1444256,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-319-05_S4_C2
1444258	1444258,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-005-03_S4_C3
1444261	1444261,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-156-04_S4_C3
1444262	1444262,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-177-06_S4_C3
1444263	1444263,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-210-07_S4_C3
1444264	1444264,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-222-05_S4_C3
1444265	1444265,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-316-03_S4_C3
1444266	1444266,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-427-07_S4_C3
1444267	1444267,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-460-02_S4_C3
1444268	1444268,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 2-474-04_S4_C3
1444269	1444269,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 5-172-05_S4_C3
1444271	1444271,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 8-415-05_S4_C3
1444272	1444272,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-110-08_S4_C3
1444273	1444273,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-176-05_S4_C3
1444274	1444274,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-182-04_S4_C3
1444275	1444275,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 1-392-07_S4_C3
1444276	1444276,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-020-07_S4_C3
1444277	1444277,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-073-06_S4_C3
1444278	1444278,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-105-05_S4_C3
1444279	1444279,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 3-373-03_S4_C3
1444280	1444280,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 4-203-08_S4_C3
1444282	1444282,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 6-319-05_S4_C3
1444308	1444308,33938,1505648,129337,186817,1385,91061,1239,1783272,2,131567,1	no rank	Geobacillus thermocatenulatus GS-1
1447534	1447534,287,136841,286,135621,72274,1236,1224,2,131567,1	no rank	Pseudomonas aeruginosa 3579
1447535	1447535,287,136841,286,135621,72274,1236,1224,2,131567,1	no rank	Pseudomonas aeruginosa 3580
1447536	1447536,287,136841,286,135621,72274,1236,1224,2,131567,1	no rank	Pseudomonas aeruginosa 3581
1448140	1448140,287,136841,286,135621,72274,1236,1224,2,131567,1	no rank	Pseudomonas aeruginosa YL84
1449788	1449788,28105,227292,82115,356,28211,1224,2,131567,1	species	Sinorhizobium sp. LM21
1449980	1449980,287,136841,286,135621,72274,1236,1224,2,131567,1	no rank	Pseudomonas aeruginosa MW3a
1449984	1449984,573,570,543,91347,1236,1224,2,131567,1	no rank	Klebsiella pneumoniae T2-1-1
1449985	1449985,573,570,543,91347,1236,1224,2,131567,1	no rank	Klebsiella pneumoniae T2-1-2
1450513	1450513,738,724,712,135625,1236,1224,2,131567,1	no rank	Haemophilus parasuis HPS9
1450514	1450514,738,724,712,135625,1236,1224,2,131567,1	no rank	Haemophilus parasuis HPS10
1450515	1450515,738,724,712,135625,1236,1224,2,131567,1	no rank	Haemophilus parasuis HPS11
145261	145261,145260,2159,2158,183925,28890,2157,131567,1	species	Methanothermobacter wolfeii
1452721	1452721,570156,53246,267888,135622,1236,1224,2,131567,1	no rank	Pseudoalteromonas lipolytica SCSIO 04301
1453472	1453472,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli E1140
1455599	1455599,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 11117
1455600	1455600,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli 10810
1457187	1457187,1639,1637,186820,1385,91061,1239,1783272,2,131567,1	no rank	Listeria monocytogenes WSLC1001
1457192	1457192,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli LR09
1457300	1457300,562,561,543,91347,1236,1224,2,131567,1	no rank	Escherichia coli E1728
1458265	1458265,518,517,506,80840,28216,1224,2,131567,1	no rank	Bordetella bronchiseptica E010
1458461	1458461,1541445,119043,356,28211,1224,2,131567,1	species	Candidatus Phaeomarinobacter ectocarpi
