Vrus taxid	Host tax id	Evidence
180816	1005543	tRNAs
194949	1005543	tRNAs
379329	1005543	tRNAs
489779	1005543	tRNAs
563769	1005543	tRNAs
97081	1005543	tRNAs
10730	1005544	tRNAs
1124655	1005544	tRNAs
1150869	1005544	tRNAs
180816	1005544	tRNAs
194949	1005544	tRNAs
379329	1005544	tRNAs
489779	1005544	tRNAs
563769	1005544	tRNAs
97081	1005544	tRNAs
10730	1005545	tRNAs
1124655	1005545	tRNAs
1150869	1005545	tRNAs
180816	1005545	tRNAs
194949	1005545	tRNAs
379329	1005545	tRNAs
489779	1005545	tRNAs
563769	1005545	tRNAs
97081	1005545	tRNAs
10730	1005546	tRNAs
1124655	1005546	tRNAs
1150869	1005546	tRNAs
180816	1005546	tRNAs
194949	1005546	tRNAs
379329	1005546	tRNAs
489779	1005546	tRNAs
563769	1005546	tRNAs
97081	1005546	tRNAs
10730	1005547	tRNAs
1124655	1005547	tRNAs
1150869	1005547	tRNAs
180816	1005547	tRNAs
194949	1005547	tRNAs
379329	1005547	tRNAs
489779	1005547	tRNAs
563769	1005547	tRNAs
97081	1005547	tRNAs
10730	1005548	tRNAs
1124655	1005548	tRNAs
1150869	1005548	tRNAs
180816	1005548	tRNAs
194949	1005548	tRNAs
379329	1005548	tRNAs
489779	1005548	tRNAs
563769	1005548	tRNAs
97081	1005548	tRNAs
10730	1005549	tRNAs
1124655	1005549	tRNAs
1150869	1005549	tRNAs
180816	1005549	tRNAs
194949	1005549	tRNAs
379329	1005549	tRNAs
489779	1005549	tRNAs
563769	1005549	tRNAs
97081	1005549	tRNAs
489779	1005550	tRNAs
563769	1005550	tRNAs
10730	1005550	tRNAs
1124655	1005550	tRNAs
1150869	1005550	tRNAs
180816	1005550	tRNAs
194949	1005550	tRNAs
379329	1005550	tRNAs
97081	1005550	tRNAs
10730	1005551	tRNAs
1124655	1005551	tRNAs
1150869	1005551	tRNAs
180816	1005551	tRNAs
194949	1005551	tRNAs
379329	1005551	tRNAs
489779	1005551	tRNAs
563769	1005551	tRNAs
97081	1005551	tRNAs
103807	1005552	tRNAs
10730	1005552	tRNAs
1124655	1005552	tRNAs
1150869	1005552	tRNAs
180816	1005552	tRNAs
194949	1005552	tRNAs
343516	1005552	tRNAs
379329	1005552	tRNAs
97081	1005552	tRNAs
10730	1005553	tRNAs
1124654	1005553	tRNAs
1124655	1005553	tRNAs
1150869	1005553	tRNAs
180816	1005553	tRNAs
194949	1005553	tRNAs
379329	1005553	tRNAs
489779	1005553	tRNAs
97081	1005553	tRNAs
10730	1005554	tRNAs
1124655	1005554	tRNAs
1150869	1005554	tRNAs
180816	1005554	tRNAs
194949	1005554	tRNAs
379329	1005554	tRNAs
489779	1005554	tRNAs
563769	1005554	tRNAs
97081	1005554	tRNAs
10730	702430	tRNAs
1124655	702430	tRNAs
1150869	702430	tRNAs
180816	702430	tRNAs
194949	702430	tRNAs
489779	702430	tRNAs
563769	702430	tRNAs
97081	702430	tRNAs
10730	1005529	tRNAs
1124655	1005529	tRNAs
1150869	1005529	tRNAs
180816	1005529	tRNAs
194949	1005529	tRNAs
379329	1005529	tRNAs
489779	1005529	tRNAs
563769	1005529	tRNAs
97081	1005529	tRNAs
10730	945434	tRNAs
1124655	945434	tRNAs
1150869	945434	tRNAs
180816	945434	tRNAs
194949	945434	tRNAs
379329	945434	tRNAs
489779	945434	tRNAs
97081	945434	tRNAs
10730	1005524	tRNAs
1124655	1005524	tRNAs
1150869	1005524	tRNAs
180816	1005524	tRNAs
194949	1005524	tRNAs
379329	1005524	tRNAs
489779	1005524	tRNAs
563769	1005524	tRNAs
97081	1005524	tRNAs
97081	1005523	tRNAs
10730	1005523	tRNAs
1124655	1005523	tRNAs
1150869	1005523	tRNAs
180816	1005523	tRNAs
194949	1005523	tRNAs
379329	1005523	tRNAs
489779	1005523	tRNAs
10730	1005530	tRNAs
1124655	1005530	tRNAs
1150869	1005530	tRNAs
180816	1005530	tRNAs
194949	1005530	tRNAs
379329	1005530	tRNAs
489779	1005530	tRNAs
563769	1005530	tRNAs
97081	1005530	tRNAs
10730	1005527	tRNAs
1124655	1005527	tRNAs
1150869	1005527	tRNAs
180816	1005527	tRNAs
194949	1005527	tRNAs
379329	1005527	tRNAs
489779	1005527	tRNAs
563769	1005527	tRNAs
97081	1005527	tRNAs
379329	1005528	tRNAs
10730	1005528	tRNAs
1124655	1005528	tRNAs
1150869	1005528	tRNAs
180816	1005528	tRNAs
194949	1005528	tRNAs
489779	1005528	tRNAs
97081	1005528	tRNAs
10730	1005532	tRNAs
1124655	1005532	tRNAs
1150869	1005532	tRNAs
180816	1005532	tRNAs
194949	1005532	tRNAs
489779	1005532	tRNAs
563769	1005532	tRNAs
97081	1005532	tRNAs
10730	1005533	tRNAs
1124655	1005533	tRNAs
1147153	1005533	tRNAs
1150869	1005533	tRNAs
180816	1005533	tRNAs
194949	1005533	tRNAs
379329	1005533	tRNAs
489779	1005533	tRNAs
10730	1005531	tRNAs
1124655	1005531	tRNAs
1147153	1005531	tRNAs
1150869	1005531	tRNAs
180816	1005531	tRNAs
194949	1005531	tRNAs
379329	1005531	tRNAs
489779	1005531	tRNAs
97081	1005531	tRNAs
97081	1005534	tRNAs
10730	1005534	tRNAs
1124655	1005534	tRNAs
1150869	1005534	tRNAs
180816	1005534	tRNAs
194949	1005534	tRNAs
379329	1005534	tRNAs
489779	1005534	tRNAs
10730	1005560	tRNAs
1124655	1005560	tRNAs
1150869	1005560	tRNAs
180816	1005560	tRNAs
194949	1005560	tRNAs
379329	1005560	tRNAs
489779	1005560	tRNAs
97081	1005560	tRNAs
10730	758830	tRNAs
1124655	758830	tRNAs
1150869	758830	tRNAs
489779	758830	tRNAs
563769	758830	tRNAs
1124655	1115998	tRNAs
1150869	1115998	tRNAs
180816	1115998	tRNAs
194949	1115998	tRNAs
379329	1115998	tRNAs
489779	1115998	tRNAs
563769	1115998	tRNAs
97081	1115998	tRNAs
10730	1115997	tRNAs
1150869	1115997	tRNAs
180816	1115997	tRNAs
194949	1115997	tRNAs
379329	1115997	tRNAs
489779	1115997	tRNAs
563769	1115997	tRNAs
97081	1115997	tRNAs
1124655	766166	tRNAs
10730	670896	tRNAs
10761	670896	tRNAs
1147145	670896	tRNAs
1168549	670896	tRNAs
173443	670896	tRNAs
180816	670896	tRNAs
194949	670896	tRNAs
714583	670896	tRNAs
97081	670896	tRNAs
379329	670893	tRNAs
10730	670893	tRNAs
1124655	670893	tRNAs
1150869	670893	tRNAs
180816	670893	tRNAs
194949	670893	tRNAs
489779	670893	tRNAs
97081	670893	tRNAs
10678	316401	tRNAs
10730	316401	tRNAs
1124655	316401	tRNAs
1150869	316401	tRNAs
180816	316401	tRNAs
194949	316401	tRNAs
489779	316401	tRNAs
97081	316401	tRNAs
379329	1412836	tRNAs
103807	1412838	tRNAs
10730	1412838	tRNAs
1124655	1412838	tRNAs
1150869	1412838	tRNAs
180816	1412838	tRNAs
194949	1412838	tRNAs
489779	1412838	tRNAs
97081	1412838	tRNAs
379329	1005470	tRNAs
10730	1005470	tRNAs
1124655	1005470	tRNAs
1150869	1005470	tRNAs
180816	1005470	tRNAs
194949	1005470	tRNAs
489779	1005470	tRNAs
97081	1005470	tRNAs
10678	1005471	tRNAs
10730	1005471	tRNAs
1124655	1005471	tRNAs
1125653	1005471	tRNAs
1150869	1005471	tRNAs
180816	1005471	tRNAs
194949	1005471	tRNAs
489779	1005471	tRNAs
97081	1005471	tRNAs
10730	1005474	tRNAs
1124655	1005474	tRNAs
1150869	1005474	tRNAs
180816	1005474	tRNAs
194949	1005474	tRNAs
379329	1005474	tRNAs
489779	1005474	tRNAs
97081	1005474	tRNAs
10730	1005472	tRNAs
1124655	1005472	tRNAs
1147153	1005472	tRNAs
1150869	1005472	tRNAs
180816	1005472	tRNAs
194949	1005472	tRNAs
379329	1005472	tRNAs
489779	1005472	tRNAs
97081	1005472	tRNAs
379329	1005473	tRNAs
489779	1005473	tRNAs
10730	1005473	tRNAs
1124655	1005473	tRNAs
1147153	1005473	tRNAs
1150869	1005473	tRNAs
180816	1005473	tRNAs
194949	1005473	tRNAs
97081	1005473	tRNAs
1124655	1005476	tRNAs
1150869	1005476	tRNAs
10730	1005476	tRNAs
1147153	1005476	tRNAs
180816	1005476	tRNAs
194949	1005476	tRNAs
379329	1005476	tRNAs
489779	1005476	tRNAs
97081	1005476	tRNAs
10730	1005478	tRNAs
1124655	1005475	tRNAs
1150869	1005475	tRNAs
180816	1005475	tRNAs
194949	1005475	tRNAs
343516	1005475	tRNAs
379329	1005475	tRNAs
489779	1005475	tRNAs
563769	1005475	tRNAs
97081	1005475	tRNAs
10730	1005480	tRNAs
1124654	1005480	tRNAs
180816	1005480	tRNAs
194949	1005480	tRNAs
343516	1005480	tRNAs
379329	1005480	tRNAs
489779	1005480	tRNAs
563769	1005480	tRNAs
97081	1005480	tRNAs
10730	1005477	tRNAs
1124654	1005477	tRNAs
1124655	1005477	tRNAs
1150869	1005477	tRNAs
180816	1005477	tRNAs
194949	1005477	tRNAs
379329	1005477	tRNAs
563769	1005477	tRNAs
97081	1005477	tRNAs
10730	1005479	tRNAs
1124655	1005479	tRNAs
1150869	1005479	tRNAs
180816	1005479	tRNAs
194949	1005479	tRNAs
379329	1005479	tRNAs
489779	1005479	tRNAs
563769	1005479	tRNAs
97081	1005479	tRNAs
10730	1005482	tRNAs
1124655	1005482	tRNAs
1147153	1005482	tRNAs
1150869	1005482	tRNAs
180816	1005482	tRNAs
194949	1005482	tRNAs
379329	1005482	tRNAs
489779	1005482	tRNAs
97081	1005482	tRNAs
489779	1005483	tRNAs
563769	1005483	tRNAs
10730	1005483	tRNAs
1124655	1005483	tRNAs
1150869	1005483	tRNAs
180816	1005483	tRNAs
194949	1005483	tRNAs
379329	1005483	tRNAs
97081	1005483	tRNAs
1124655	656379	tRNAs
1150869	656379	tRNAs
10730	754078	tRNAs
1124655	754078	tRNAs
1150869	754078	tRNAs
180816	754078	tRNAs
194949	754078	tRNAs
379329	754078	tRNAs
489779	754078	tRNAs
97081	754078	tRNAs
10730	656388	tRNAs
1147153	656388	tRNAs
1150869	656388	tRNAs
180816	656388	tRNAs
194949	656388	tRNAs
343516	656388	tRNAs
379329	656388	tRNAs
489779	656388	tRNAs
563769	656388	tRNAs
97081	656388	tRNAs
1124654	656390	tRNAs
10730	656390	tRNAs
1124655	656390	tRNAs
180816	656390	tRNAs
194949	656390	tRNAs
343516	656390	tRNAs
97081	656390	tRNAs
10730	656393	tRNAs
1124655	656393	tRNAs
1150869	656393	tRNAs
180816	656393	tRNAs
194949	656393	tRNAs
379329	656393	tRNAs
489779	656393	tRNAs
97081	656393	tRNAs
1150869	656398	tRNAs
379329	656398	tRNAs
489779	656398	tRNAs
10730	656398	tRNAs
1124654	656398	tRNAs
1124655	656398	tRNAs
180816	656398	tRNAs
194949	656398	tRNAs
343516	656398	tRNAs
97081	656398	tRNAs
10730	656404	tRNAs
1124655	656404	tRNAs
1150869	656404	tRNAs
180816	656404	tRNAs
194949	656404	tRNAs
379329	656404	tRNAs
489779	656404	tRNAs
97081	656404	tRNAs
1124655	656405	tRNAs
10730	656405	tRNAs
10761	656405	tRNAs
1150869	656405	tRNAs
1168549	656405	tRNAs
173443	656405	tRNAs
180816	656405	tRNAs
194949	656405	tRNAs
379329	656405	tRNAs
489779	656405	tRNAs
714583	656405	tRNAs
97081	656405	tRNAs
10730	656413	tRNAs
1147145	656413	tRNAs
1150869	656413	tRNAs
180816	656413	tRNAs
194949	656413	tRNAs
379329	656413	tRNAs
489779	656413	tRNAs
97081	656413	tRNAs
10730	752789	tRNAs
10761	752789	tRNAs
1124655	752789	tRNAs
1168549	752789	tRNAs
173443	752789	tRNAs
180816	752789	tRNAs
194949	752789	tRNAs
97081	752789	tRNAs
1150869	1280956	tRNAs
194949	1280956	tRNAs
379329	1280956	tRNAs
489779	1280956	tRNAs
97081	1280956	tRNAs
10730	1280956	tRNAs
1124655	1280956	tRNAs
180816	1280956	tRNAs
10730	1281038	tRNAs
1124655	1281038	tRNAs
1150869	1281038	tRNAs
180816	1281038	tRNAs
194949	1281038	tRNAs
379329	1281038	tRNAs
489779	1281038	tRNAs
97081	1281038	tRNAs
10730	1281039	tRNAs
10761	1281039	tRNAs
1124655	1281039	tRNAs
1168549	1281039	tRNAs
173443	1281039	tRNAs
180816	1281039	tRNAs
194949	1281039	tRNAs
97081	1281039	tRNAs
10730	1281040	tRNAs
1124655	1281040	tRNAs
1147145	1281040	tRNAs
1150869	1281040	tRNAs
180816	1281040	tRNAs
194949	1281040	tRNAs
379329	1281040	tRNAs
489779	1281040	tRNAs
714583	1281040	tRNAs
97081	1281040	tRNAs
10730	1281043	tRNAs
1124655	1281043	tRNAs
1150869	1281043	tRNAs
180816	1281043	tRNAs
194949	1281043	tRNAs
379329	1281043	tRNAs
489779	1281043	tRNAs
97081	1281043	tRNAs
1150869	1281044	tRNAs
379329	1281044	tRNAs
489779	1281044	tRNAs
1124655	1281045	tRNAs
10730	1281045	tRNAs
1124654	1281045	tRNAs
1150869	1281045	tRNAs
180816	1281045	tRNAs
194949	1281045	tRNAs
343516	1281045	tRNAs
379329	1281045	tRNAs
489779	1281045	tRNAs
97081	1281045	tRNAs
10730	1281048	tRNAs
180816	1281048	tRNAs
194949	1281049	tRNAs
97081	1281049	tRNAs
10678	1281050	tRNAs
10730	1281050	tRNAs
1124654	1281050	tRNAs
1124655	1281050	tRNAs
1150869	1281050	tRNAs
343516	1281050	tRNAs
379329	1281050	tRNAs
489779	1281050	tRNAs
10761	1281052	tRNAs
180816	1281052	tRNAs
194949	1281052	tRNAs
97081	1281052	tRNAs
1127357	1281051	tRNAs
1150869	1281051	tRNAs
379329	1281051	tRNAs
489779	1281051	tRNAs
1124654	1281053	tRNAs
343516	1281053	tRNAs
10730	1281053	tRNAs
1124655	1281053	tRNAs
1147145	1281053	tRNAs
180816	1281053	tRNAs
173443	1281054	tRNAs
10761	1281054	tRNAs
1124655	1281054	tRNAs
1147145	1281054	tRNAs
1150869	1281054	tRNAs
194949	1281054	tRNAs
379329	1281054	tRNAs
489779	1281054	tRNAs
714583	1281054	tRNAs
97081	1281054	tRNAs
10730	1281055	tRNAs
10761	1281055	tRNAs
1147145	1281055	tRNAs
180816	1281055	tRNAs
194949	1281055	tRNAs
379329	1281055	tRNAs
714583	1281055	tRNAs
97081	1281055	tRNAs
10730	1280965	tRNAs
10761	1280965	tRNAs
1124655	1280965	tRNAs
1127357	1280965	tRNAs
1150869	1280965	tRNAs
180816	1280965	tRNAs
194949	1280965	tRNAs
489779	1280965	tRNAs
97081	1280965	tRNAs
379329	1281057	tRNAs
489779	1281057	tRNAs
10730	1281057	tRNAs
1124655	1281057	tRNAs
1147145	1281057	tRNAs
1150869	1281057	tRNAs
180816	1281057	tRNAs
194949	1281057	tRNAs
97081	1281057	tRNAs
10678	1281058	tRNAs
10730	1281058	tRNAs
1124655	1281058	tRNAs
1150869	1281058	tRNAs
180816	1281058	tRNAs
194949	1281058	tRNAs
379329	1281058	tRNAs
97081	1281058	tRNAs
10730	1281059	tRNAs
10761	1281059	tRNAs
1124655	1281059	tRNAs
1127357	1281059	tRNAs
1150869	1281059	tRNAs
180816	1281059	tRNAs
194949	1281059	tRNAs
379329	1281059	tRNAs
489779	1281059	tRNAs
97081	1281059	tRNAs
489779	1281061	tRNAs
10730	1281061	tRNAs
1124655	1281061	tRNAs
1147145	1281061	tRNAs
1150869	1281061	tRNAs
180816	1281061	tRNAs
194949	1281061	tRNAs
379329	1281061	tRNAs
97081	1281061	tRNAs
10730	1281062	tRNAs
1124655	1281062	tRNAs
1150869	1281062	tRNAs
180816	1281062	tRNAs
194949	1281062	tRNAs
343516	1281062	tRNAs
379329	1281062	tRNAs
97081	1281062	tRNAs
10730	1281063	tRNAs
1124654	1281063	tRNAs
1124655	1281063	tRNAs
1150869	1281063	tRNAs
180816	1281063	tRNAs
194949	1281063	tRNAs
489779	1281063	tRNAs
97081	1281063	tRNAs
10730	1280966	tRNAs
1124654	1280966	tRNAs
1124655	1280966	tRNAs
1150869	1280966	tRNAs
180816	1280966	tRNAs
343516	1280966	tRNAs
379329	1280966	tRNAs
489779	1280966	tRNAs
10730	1281064	tRNAs
1124655	1281064	tRNAs
1150869	1281064	tRNAs
180816	1281064	tRNAs
194949	1281064	tRNAs
379329	1281064	tRNAs
489779	1281064	tRNAs
97081	1281064	tRNAs
10730	1281065	tRNAs
1124655	1281065	tRNAs
1150869	1281065	tRNAs
180816	1281065	tRNAs
194949	1281065	tRNAs
379329	1281065	tRNAs
489779	1281065	tRNAs
97081	1281065	tRNAs
194949	1281067	tRNAs
97081	1281067	tRNAs
379329	1281069	tRNAs
10730	1281069	tRNAs
1124655	1281069	tRNAs
1150869	1281069	tRNAs
180816	1281069	tRNAs
194949	1281069	tRNAs
489779	1281069	tRNAs
97081	1281069	tRNAs
1124655	1281070	tRNAs
1150869	1281070	tRNAs
489779	1281070	tRNAs
10730	1281070	tRNAs
1124654	1281070	tRNAs
180816	1281070	tRNAs
194949	1281070	tRNAs
343516	1281070	tRNAs
379329	1281070	tRNAs
97081	1281070	tRNAs
10678	1281072	tRNAs
10730	1281072	tRNAs
1150869	1281072	tRNAs
180816	1281072	tRNAs
194949	1281072	tRNAs
379329	1281072	tRNAs
489779	1281072	tRNAs
97081	1281072	tRNAs
10730	1281075	tRNAs
10761	1281075	tRNAs
1124655	1281075	tRNAs
1168549	1281075	tRNAs
173443	1281075	tRNAs
180816	1281075	tRNAs
194949	1281075	tRNAs
97081	1281075	tRNAs
10730	1281077	tRNAs
1124655	1281077	tRNAs
1147145	1281077	tRNAs
1150869	1281077	tRNAs
180816	1281077	tRNAs
379329	1281077	tRNAs
489779	1281077	tRNAs
714583	1281077	tRNAs
1150869	1281078	tRNAs
194949	1281078	tRNAs
379329	1281078	tRNAs
489779	1281078	tRNAs
97081	1281078	tRNAs
10730	1281079	tRNAs
1124655	1281079	tRNAs
180816	1281081	tRNAs
10730	1281081	tRNAs
1124655	1281081	tRNAs
1150869	1281081	tRNAs
194949	1281081	tRNAs
379329	1281081	tRNAs
489779	1281081	tRNAs
97081	1281081	tRNAs
10761	1281082	tRNAs
1124655	1281082	tRNAs
1150869	1281082	tRNAs
173443	1281082	tRNAs
194949	1281082	tRNAs
379329	1281082	tRNAs
489779	1281082	tRNAs
97081	1281082	tRNAs
1127357	1281083	tRNAs
714583	1281083	tRNAs
1147145	1281085	tRNAs
10678	1281087	tRNAs
10730	1281087	tRNAs
1124654	1281087	tRNAs
180816	1281087	tRNAs
194949	1281087	tRNAs
343516	1281087	tRNAs
379329	1281087	tRNAs
97081	1281087	tRNAs
10730	1281089	tRNAs
1124655	1281089	tRNAs
1150869	1281089	tRNAs
180816	1281089	tRNAs
194949	1281089	tRNAs
379329	1281089	tRNAs
489779	1281089	tRNAs
97081	1281089	tRNAs
10678	1281090	tRNAs
10730	1281090	tRNAs
1124654	1281090	tRNAs
1124655	1281090	tRNAs
1150869	1281090	tRNAs
180816	1281090	tRNAs
343516	1281090	tRNAs
489779	1281090	tRNAs
10730	1281091	tRNAs
1124655	1281091	tRNAs
1150869	1281091	tRNAs
180816	1281091	tRNAs
194949	1281091	tRNAs
379329	1281091	tRNAs
489779	1281091	tRNAs
97081	1281091	tRNAs
10730	1281092	tRNAs
1124655	1281092	tRNAs
1150869	1281092	tRNAs
180816	1281092	tRNAs
194949	1281092	tRNAs
379329	1281092	tRNAs
489779	1281092	tRNAs
97081	1281092	tRNAs
10730	1280967	tRNAs
1124655	1280967	tRNAs
1150869	1280967	tRNAs
180816	1280967	tRNAs
194949	1280967	tRNAs
379329	1280967	tRNAs
489779	1280967	tRNAs
97081	1280967	tRNAs
10730	1281093	tRNAs
1124655	1281093	tRNAs
1150869	1281093	tRNAs
180816	1281093	tRNAs
194949	1281093	tRNAs
379329	1281093	tRNAs
489779	1281093	tRNAs
97081	1281093	tRNAs
10730	1281094	tRNAs
1124655	1281094	tRNAs
1150869	1281094	tRNAs
180816	1281094	tRNAs
194949	1281094	tRNAs
379329	1281094	tRNAs
489779	1281094	tRNAs
97081	1281094	tRNAs
194949	1281098	tRNAs
97081	1281098	tRNAs
10730	1281099	tRNAs
1124655	1281099	tRNAs
1150869	1281099	tRNAs
180816	1281099	tRNAs
194949	1281099	tRNAs
379329	1281099	tRNAs
489779	1281099	tRNAs
97081	1281099	tRNAs
379329	1281100	tRNAs
489779	1281100	tRNAs
10730	1281100	tRNAs
1124655	1281100	tRNAs
1150869	1281100	tRNAs
180816	1281100	tRNAs
194949	1281100	tRNAs
97081	1281100	tRNAs
1124655	1281101	tRNAs
1150869	1281101	tRNAs
10730	1281102	tRNAs
1124654	1281102	tRNAs
1124655	1281102	tRNAs
1150869	1281102	tRNAs
180816	1281102	tRNAs
194949	1281102	tRNAs
343516	1281102	tRNAs
379329	1281102	tRNAs
489779	1281102	tRNAs
97081	1281102	tRNAs
10730	1281104	tRNAs
1124654	1281104	tRNAs
1124655	1281104	tRNAs
1150869	1281104	tRNAs
180816	1281104	tRNAs
194949	1281104	tRNAs
343516	1281104	tRNAs
379329	1281104	tRNAs
489779	1281104	tRNAs
97081	1281104	tRNAs
343516	1281105	tRNAs
10730	1281105	tRNAs
1124654	1281105	tRNAs
180816	1281105	tRNAs
194949	1281105	tRNAs
379329	1281105	tRNAs
97081	1281105	tRNAs
10730	1281107	tRNAs
1124654	1281107	tRNAs
1124655	1281107	tRNAs
1150869	1281107	tRNAs
180816	1281107	tRNAs
194949	1281107	tRNAs
343516	1281107	tRNAs
489779	1281107	tRNAs
97081	1281107	tRNAs
379329	1281108	tRNAs
10730	1281108	tRNAs
1124654	1281108	tRNAs
1124655	1281108	tRNAs
1150869	1281108	tRNAs
180816	1281108	tRNAs
194949	1281108	tRNAs
489779	1281108	tRNAs
97081	1281108	tRNAs
10678	1281109	tRNAs
10730	1281109	tRNAs
1124655	1281109	tRNAs
1150869	1281109	tRNAs
180816	1281109	tRNAs
194949	1281109	tRNAs
489779	1281109	tRNAs
97081	1281109	tRNAs
379329	1281110	tRNAs
489779	1281110	tRNAs
1150869	1281111	tRNAs
10730	1281111	tRNAs
1124655	1281111	tRNAs
180816	1281111	tRNAs
194949	1281111	tRNAs
343516	1281111	tRNAs
379329	1281111	tRNAs
489779	1281111	tRNAs
97081	1281111	tRNAs
1124654	1281112	tRNAs
1124655	1281112	tRNAs
10730	1281113	tRNAs
1124655	1281113	tRNAs
1150869	1281113	tRNAs
180816	1281113	tRNAs
194949	1281113	tRNAs
379329	1281113	tRNAs
489779	1281113	tRNAs
97081	1281113	tRNAs
343516	1281114	tRNAs
10730	1281114	tRNAs
1124654	1281114	tRNAs
180816	1281114	tRNAs
194949	1281114	tRNAs
379329	1281114	tRNAs
97081	1281114	tRNAs
1124654	1281115	tRNAs
10730	1281115	tRNAs
1124655	1281115	tRNAs
1150869	1281115	tRNAs
180816	1281115	tRNAs
343516	1281115	tRNAs
489779	1281115	tRNAs
10730	1281116	tRNAs
1124655	1281116	tRNAs
1150869	1281116	tRNAs
180816	1281116	tRNAs
194949	1281116	tRNAs
379329	1281116	tRNAs
489779	1281116	tRNAs
97081	1281116	tRNAs
194949	1280970	tRNAs
97081	1280970	tRNAs
10730	1280970	tRNAs
1124655	1280970	tRNAs
1150869	1280970	tRNAs
180816	1280970	tRNAs
379329	1280970	tRNAs
489779	1280970	tRNAs
10730	1281118	tRNAs
1124655	1281118	tRNAs
1150869	1281118	tRNAs
180816	1281118	tRNAs
194949	1281118	tRNAs
379329	1281118	tRNAs
489779	1281118	tRNAs
97081	1281118	tRNAs
1124655	1281119	tRNAs
1150869	1281119	tRNAs
379329	1281119	tRNAs
489779	1281119	tRNAs
10730	1281119	tRNAs
180816	1281119	tRNAs
194949	1281119	tRNAs
343516	1281119	tRNAs
97081	1281119	tRNAs
10730	1281121	tRNAs
1124654	1281121	tRNAs
1150869	1281121	tRNAs
180816	1281121	tRNAs
194949	1281121	tRNAs
379329	1281121	tRNAs
489779	1281121	tRNAs
97081	1281121	tRNAs
10730	1281123	tRNAs
10761	1281123	tRNAs
1124655	1281123	tRNAs
1168549	1281123	tRNAs
173443	1281123	tRNAs
180816	1281123	tRNAs
194949	1281123	tRNAs
97081	1281123	tRNAs
379329	1281125	tRNAs
489779	1281125	tRNAs
10730	1281126	tRNAs
1124655	1281126	tRNAs
1150869	1281126	tRNAs
1147145	1281126	tRNAs
180816	1281126	tRNAs
194949	1281126	tRNAs
379329	1281126	tRNAs
489779	1281126	tRNAs
714583	1281126	tRNAs
97081	1281126	tRNAs
180816	1280957	tRNAs
10730	1280957	tRNAs
1124654	1280957	tRNAs
1124655	1280957	tRNAs
1150869	1280957	tRNAs
1168549	1280957	tRNAs
173443	1280957	tRNAs
194949	1280957	tRNAs
343516	1280957	tRNAs
379329	1280957	tRNAs
489779	1280957	tRNAs
97081	1280957	tRNAs
10761	1281128	tRNAs
1124655	1281128	tRNAs
1150869	1281128	tRNAs
194949	1281128	tRNAs
379329	1281128	tRNAs
489779	1281128	tRNAs
714583	1281128	tRNAs
97081	1281128	tRNAs
10730	1281129	tRNAs
10761	1281129	tRNAs
1127357	1281129	tRNAs
1147145	1281129	tRNAs
173443	1281129	tRNAs
180816	1281129	tRNAs
194949	1281129	tRNAs
97081	1281129	tRNAs
10730	1281130	tRNAs
1124655	1281130	tRNAs
1147145	1281130	tRNAs
1150869	1281130	tRNAs
180816	1281130	tRNAs
379329	1281130	tRNAs
489779	1281130	tRNAs
714583	1281130	tRNAs
10730	1281132	tRNAs
1124655	1281132	tRNAs
1150869	1281132	tRNAs
180816	1281132	tRNAs
194949	1281132	tRNAs
379329	1281132	tRNAs
489779	1281132	tRNAs
97081	1281132	tRNAs
194949	1281133	tRNAs
97081	1281133	tRNAs
10730	1281135	tRNAs
1124655	1281135	tRNAs
1150869	1281135	tRNAs
379329	1281135	tRNAs
489779	1281135	tRNAs
180816	1281137	tRNAs
194949	1281137	tRNAs
379329	1281137	tRNAs
489779	1281137	tRNAs
97081	1281137	tRNAs
10730	1281137	tRNAs
1124655	1281137	tRNAs
1150869	1281137	tRNAs
173443	1281138	tRNAs
10730	1281138	tRNAs
10761	1281138	tRNAs
1124654	1281138	tRNAs
1124655	1281138	tRNAs
1127357	1281138	tRNAs
1147145	1281138	tRNAs
1150869	1281138	tRNAs
1168549	1281138	tRNAs
180816	1281138	tRNAs
343516	1281138	tRNAs
714583	1281138	tRNAs
10761	1281139	tRNAs
1124655	1281139	tRNAs
1150869	1281139	tRNAs
194949	1281139	tRNAs
379329	1281139	tRNAs
489779	1281139	tRNAs
714583	1281139	tRNAs
97081	1281139	tRNAs
10730	1281140	tRNAs
10761	1281140	tRNAs
1147145	1281140	tRNAs
1168549	1281140	tRNAs
173443	1281140	tRNAs
180816	1281140	tRNAs
194949	1281140	tRNAs
97081	1281140	tRNAs
10730	1281141	tRNAs
1124655	1281141	tRNAs
1147145	1281141	tRNAs
1150869	1281141	tRNAs
180816	1281141	tRNAs
379329	1281141	tRNAs
489779	1281141	tRNAs
714583	1281141	tRNAs
10730	1281143	tRNAs
1124655	1281143	tRNAs
1150869	1281143	tRNAs
180816	1281143	tRNAs
194949	1281143	tRNAs
379329	1281143	tRNAs
489779	1281143	tRNAs
97081	1281143	tRNAs
10730	1281144	tRNAs
1124655	1281144	tRNAs
1150869	1281144	tRNAs
180816	1281144	tRNAs
194949	1281144	tRNAs
379329	1281144	tRNAs
489779	1281144	tRNAs
97081	1281144	tRNAs
10730	1281145	tRNAs
1124655	1281145	tRNAs
1150869	1281145	tRNAs
180816	1281145	tRNAs
194949	1281145	tRNAs
379329	1281145	tRNAs
489779	1281145	tRNAs
